last_unit_id,officer_age_incident,coaccused_count,complaint_percentile
Unit 3,52.0,2,82.6893
Unit 31,53.0,140,64.7928
Unit 9,46.0,2,69.9477
Unit 9,50.0,1,96.9967
Unit 7,36.0,8,98.175
Unit 23,38.0,2,81.9457
Unit 153,33.0,10,94.4672
Unit 35,31.0,4,91.7313
Unit 136,31.0,4,71.0787
Unit 212,51.0,1,86.1094
Unit 215,61.0,1,88.8125
Unit 10,38.0,1,49.1458
Unit 12,33.0,3,88.1625
Unit 40,44.0,1,45.4816
Unit 10,32.0,4,59.543
Unit 12,51.0,1,97.6501
Unit 149,35.0,6,75.0411
Unit 18,40.0,1,37.2394
Unit 26,43.0,1,41.4734
Unit 21,33.0,1,73.5623
Unit 21,31.0,1,77.4139
Unit 19,27.0,1,81.64
Unit 10,28.0,2,76.451
Unit 15,31.0,4,71.178
Unit 25,40.0,2,26.9344
Unit 9,30.0,2,54.0904
Unit 10,31.0,4,66.5813
Unit 119,40.0,1,99.6965
Unit 3,60.0,1,68.0931
Unit 15,31.0,1,77.9756
Unit 7,44.0,3,94.2837
Unit 8,27.0,3,89.0795
Unit 23,26.0,2,91.0206
Unit 26,28.0,5,86.7793
Unit 15,58.0,1,71.3815
Unit 21,31.0,1,86.2099
Unit 208,34.0,4,82.4424
Unit 183,47.0,2,94.4763
Unit 170,35.0,1,41.9698
Unit 42,28.0,1,89.4922
Unit 19,50.0,2,80.9088
Unit 24,50.0,2,47.1466
Unit 5,41.0,2,27.3394
Unit 4,27.0,2,81.4566
Unit 191,38.0,1,80.435
Unit 19,34.0,1,99.5224
Unit 149,29.0,2,87.1736
Unit 19,36.0,1,84.3873
Unit 132,48.0,9,33.0862
Unit 7,40.0,2,63.8373
Unit 232,47.0,6,94.0277
Unit 23,38.0,2,68.2435
Unit 3,37.0,3,76.3879
Unit 173,29.0,2,94.9486
Unit 13,29.0,4,98.3773
Unit 4,36.0,2,94.0201
Unit 119,36.0,1,58.6794
Unit 2,50.0,2,69.5006
Unit 17,34.0,2,48.122
Unit 9,40.0,1,78.4494
Unit 23,32.0,5,95.5141
Unit 4,34.0,1,97.8258
Unit 215,30.0,4,75.3468
Unit 215,28.0,4,59.3061
Unit 23,38.0,2,97.8619
Unit 215,32.0,2,67.8461
Unit 208,28.0,3,95.4415
Unit 18,26.0,1,53.8726
Unit 149,33.0,3,99.8663
Unit 8,52.0,5,98.0023
Unit 7,36.0,1,
Unit 149,40.0,11,60.7772
Unit 12,43.0,5,59.6197
Unit 20,39.0,2,90.3748
Unit 11,39.0,2,82.2361
Unit 6,38.0,5,77.7655
Unit 30,35.0,2,
Unit 107,51.0,3,31.864
Unit 6,42.0,1,91.1734
Unit 5,46.0,2,98.9836
Unit 21,36.0,1,93.1107
Unit 40,39.0,6,80.5403
Unit 117,51.0,2,54.7408
Unit 36,47.0,3,56.7167
Unit 132,49.0,3,33.6456
Unit 85,41.0,2,63.0316
Unit 20,34.0,6,97.7876
Unit 4,41.0,2,69.7337
Unit 8,28.0,2,98.036
Unit 19,55.0,2,51.408
Unit 9,44.0,8,93.7985
Unit 12,51.0,3,66.994
Unit 10,28.0,5,89.9736
Unit 8,28.0,2,97.0081
Unit 26,41.0,1,61.1944
Unit 23,34.0,2,88.0478
Unit 7,37.0,1,85.6177
Unit 19,35.0,2,50.1318
Unit 7,37.0,2,92.475
Unit 178,38.0,2,53.7211
Unit 4,56.0,1,38.9448
Unit 13,31.0,2,21.9059
Unit 6,48.0,1,52.9976
Unit 6,32.0,4,90.4402
Unit 208,30.0,2,94.5741
Unit 212,29.0,2,40.9056
Unit 19,44.0,2,94.3487
Unit 3,40.0,7,59.3443
Unit 208,37.0,6,51.1291
Unit 55,32.0,6,49.5166
Unit 208,38.0,3,68.553
Unit 7,32.0,4,97.3253
Unit 153,24.0,1,98.8193
Unit 9,30.0,2,92.0217
Unit 6,37.0,6,99.4842
Unit 2,34.0,1,73.7764
Unit 25,47.0,4,34.1982
Unit 26,48.0,1,92.6369
Unit 12,35.0,17,89.1445
Unit 26,32.0,3,65.0262
Unit 20,45.0,7,85.2439
Unit 19,39.0,2,72.8125
Unit 18,39.0,1,93.9686
Unit 215,40.0,14,62.6036
Unit 83,30.0,2,60.2002
Unit 5,32.0,1,85.8737
Unit 208,34.0,2,26.2504
Unit 42,35.0,2,51.057
Unit 175,36.0,2,78.3463
Unit 13,35.0,1,51.408
Unit 4,54.0,2,
Unit 19,29.0,10,93.3667
Unit 4,31.0,2,85.3655
Unit 2,31.0,2,73.5623
Unit 5,37.0,2,98.5349
Unit 175,40.0,1,99.0371
Unit 179,39.0,1,65.6528
Unit 153,39.0,9,97.4972
Unit 79,39.0,1,98.9392
Unit 164,34.0,1,40.7389
Unit 23,29.0,2,94.2952
Unit 212,30.0,2,91.7581
Unit 5,41.0,11,44.2588
Unit 7,31.0,2,94.8763
Unit 5,32.0,2,91.8173
Unit 212,31.0,2,82.2934
Unit 179,37.0,2,52.5926
Unit 2,47.0,1,52.3739
Unit 3,29.0,2,81.5368
Unit 26,51.0,2,76.4647
Unit 2,39.0,10,33.7661
Unit 221,53.0,5,72.079
Unit 26,44.0,2,76.986
Unit 215,37.0,4,87.4643
Unit 215,47.0,3,47.4702
Unit 15,35.0,2,92.805
Unit 2,30.0,2,97.5928
Unit 17,42.0,2,85.703
Unit 13,40.0,2,28.3978
Unit 17,36.0,7,77.0678
Unit 21,45.0,1,44.5236
Unit 174,41.0,3,58.5648
Unit nan,62.0,3,64.6138
Unit 21,50.0,4,52.9285
Unit 225,47.0,4,75.4705
Unit 19,31.0,2,94.3487
Unit 6,34.0,2,97.1075
Unit 19,34.0,4,87.9982
Unit 19,28.0,2,46.2688
Unit 221,42.0,22,79.8263
Unit 212,32.0,7,91.1429
Unit 2,28.0,3,98.7582
Unit 23,41.0,1,81.9762
Unit 25,29.0,2,46.1885
Unit 3,27.0,1,65.4465
Unit 4,43.0,6,67.6625
Unit 215,36.0,10,45.6421
Unit 83,34.0,4,37.1289
Unit 25,39.0,1,96.4273
Unit 179,28.0,2,85.6712
Unit 9,35.0,2,84.7732
Unit 2,34.0,2,98.6894
Unit 12,31.0,2,74.5252
Unit 19,40.0,2,60.3304
Unit 212,33.0,3,45.8255
Unit 19,46.0,1,32.54
Unit 6,29.0,2,94.1118
Unit 232,45.0,2,25.0185
Unit 8,30.0,2,59.8449
Unit 215,29.0,1,55.7258
Unit 15,36.0,1,76.5303
Unit 9,48.0,3,87.2975
Unit 174,44.0,4,85.461
Unit 2,35.0,2,32.899
Unit 212,33.0,3,61.1517
Unit 35,44.0,4,61.7926
Unit 12,37.0,2,63.6599
Unit 19,50.0,1,43.263
Unit 225,32.0,3,79.569
Unit 9,31.0,1,82.1596
Unit 225,30.0,9,91.7581
Unit 20,51.0,1,63.8952
Unit 18,50.0,1,55.3801
Unit 22,25.0,2,91.6378
Unit 17,39.0,2,84.7433
Unit 10,29.0,2,98.1277
Unit 225,30.0,2,84.3799
Unit 83,37.0,1,56.7728
Unit 105,58.0,1,28.6562
Unit 23,47.0,1,95.7931
Unit 225,36.0,2,62.4126
Unit 9,41.0,1,96.1834
Unit 212,55.0,2,30.288
Unit 212,45.0,5,49.4768
Unit 14,32.0,1,91.0141
Unit 12,48.0,1,96.7177
Unit 13,32.0,5,86.7487
Unit 15,28.0,3,96.8247
Unit 212,37.0,3,98.4983
Unit 16,23.0,1,57.686
Unit 181,34.0,2,18.7248
Unit 25,42.0,1,49.0007
Unit 8,51.0,1,98.0023
Unit 17,48.0,2,51.1282
Unit 9,38.0,4,75.5913
Unit 11,28.0,2,97.5087
Unit 20,40.0,1,95.0862
Unit 7,40.0,2,88.2504
Unit 16,26.0,2,87.9362
Unit 26,47.0,2,42.2223
Unit 21,26.0,2,28.8258
Unit 236,36.0,3,90.5951
Unit 11,29.0,1,73.248
Unit 107,26.0,2,75.1366
Unit 26,28.0,2,64.56
Unit 24,31.0,3,94.2536
Unit 35,50.0,3,77.4411
Unit 4,35.0,2,99.3619
Unit 17,52.0,3,75.4299
Unit 10,41.0,2,84.5707
Unit 119,30.0,4,99.9751
Unit 24,30.0,5,84.5249
Unit 13,44.0,2,92.5009
Unit 55,35.0,2,84.3844
Unit 6,29.0,2,52.9976
Unit 16,48.0,3,82.8665
Unit 55,44.0,2,49.6198
Unit 18,32.0,1,96.9394
Unit 17,34.0,2,51.3817
Unit 215,35.0,5,87.1308
Unit 19,29.0,1,77.7655
Unit 13,44.0,5,59.8168
Unit 208,50.0,3,70.4164
Unit 215,25.0,3,99.5109
Unit 174,34.0,2,97.8373
Unit 15,36.0,2,96.8247
Unit 13,56.0,1,66.539
Unit 25,37.0,2,76.4006
Unit 35,35.0,4,37.1289
Unit 6,54.0,4,43.1178
Unit 35,40.0,2,60.9357
Unit 212,37.0,2,65.5114
Unit 18,41.0,1,93.9686
Unit 17,34.0,2,84.2727
Unit 155,45.0,2,97.156
Unit 9,34.0,1,82.2552
Unit 80,37.0,6,50.1158
Unit 173,30.0,4,98.8384
Unit 193,35.0,2,64.1703
Unit 13,32.0,3,93.0496
Unit 107,42.0,2,32.1901
Unit 16,34.0,1,88.1204
Unit 212,30.0,2,93.7144
Unit 18,60.0,3,39.3852
Unit 9,51.0,3,99.9146
Unit 175,31.0,2,94.7232
Unit 173,36.0,6,89.4922
Unit 208,32.0,3,61.6713
Unit 16,28.0,2,80.3256
Unit 20,38.0,2,74.3648
Unit 136,37.0,2,94.9627
Unit 4,32.0,2,93.6724
Unit 18,24.0,1,50.1318
Unit 12,35.0,3,98.5709
Unit 7,32.0,2,95.6899
Unit 16,33.0,1,93.9131
Unit 21,45.0,1,41.7743
Unit 22,46.0,1,69.966
Unit 173,28.0,2,75.171
Unit 215,50.0,2,41.6674
Unit 212,25.0,1,94.3716
Unit 7,31.0,8,90.9633
Unit 175,37.0,17,94.7346
Unit 10,28.0,1,33.3919
Unit 11,37.0,2,98.9618
Unit nan,46.0,2,80.2873
Unit 11,32.0,4,75.748
Unit 153,34.0,4,80.0772
Unit 75,31.0,2,69.5121
Unit 18,54.0,1,85.4024
Unit 21,35.0,2,28.7809
Unit 171,36.0,3,28.5392
Unit 212,41.0,3,79.7104
Unit 7,49.0,1,46.7885
Unit 7,45.0,4,40.9488
Unit 6,37.0,1,97.1228
Unit 112,33.0,1,85.4839
Unit 3,47.0,10,97.6921
Unit 149,32.0,1,99.8051
Unit 5,37.0,1,99.1556
Unit 6,37.0,3,55.317
Unit 11,38.0,4,92.9311
Unit 132,43.0,1,60.2996
Unit 13,29.0,2,95.4231
Unit 19,36.0,2,43.5367
Unit 18,36.0,2,98.2958
Unit 35,36.0,2,16.3272
Unit 215,32.0,1,88.0965
Unit 226,30.0,1,62.4737
Unit 17,50.0,1,94.2274
Unit 218,44.0,1,37.5077
Unit 9,56.0,1,95.2883
Unit 208,34.0,5,90.9824
Unit 5,41.0,1,71.7053
Unit 12,31.0,1,88.1625
Unit 212,27.0,2,82.6182
Unit 25,35.0,1,65.2099
Unit 23,28.0,2,99.5759
Unit 26,32.0,1,41.8133
Unit 149,45.0,10,74.2416
Unit 4,44.0,2,97.8564
Unit 38,37.0,1,25.9957
Unit 87,54.0,1,92.5108
Unit 225,28.0,2,96.4656
Unit 173,48.0,13,68.0754
Unit 7,60.0,1,48.7301
Unit 208,53.0,1,62.3042
Unit 8,36.0,2,58.1636
Unit 136,35.0,2,77.0519
Unit 152,28.0,2,89.6718
Unit 3,43.0,2,86.5615
Unit 26,30.0,4,97.6806
Unit 11,29.0,2,94.0316
Unit 16,40.0,2,77.9565
Unit 8,32.0,2,66.5049
Unit 18,32.0,1,73.719
Unit 6,46.0,3,42.0569
Unit 16,60.0,1,83.7604
Unit 10,35.0,5,16.461
Unit 3,32.0,2,82.0832
Unit 26,36.0,1,75.9658
Unit 80,30.0,3,65.0868
Unit 169,34.0,1,92.6866
Unit nan,42.0,26,70.3927
Unit 13,51.0,2,88.0509
Unit 112,31.0,1,68.2549
Unit 11,53.0,4,79.2495
Unit 18,33.0,4,79.8365
Unit 35,53.0,1,40.6869
Unit 215,44.0,2,66.1075
Unit 26,35.0,3,84.4561
Unit 136,53.0,1,27.1437
Unit 172,53.0,1,53.3512
Unit 20,47.0,1,86.8223
Unit 2,31.0,1,73.5356
Unit 19,40.0,5,70.1828
Unit 215,34.0,2,34.0912
Unit 3,42.0,1,93.3132
Unit 17,53.0,1,85.7056
Unit 19,44.0,2,74.5845
Unit 30,33.0,13,0.0
Unit 25,47.0,3,88.6155
Unit 11,45.0,3,65.5955
Unit 2,45.0,2,66.6075
Unit 15,36.0,4,69.7793
Unit 23,41.0,6,92.1307
Unit 3,48.0,2,80.2835
Unit 174,34.0,9,97.2985
Unit 20,38.0,1,94.1653
Unit 13,28.0,4,53.586
Unit 13,33.0,3,92.5009
Unit 6,41.0,1,73.8795
Unit 6,38.0,1,95.1206
Unit 225,33.0,2,39.8189
Unit 5,41.0,2,92.87
Unit 11,47.0,1,98.6856
Unit 148,46.0,1,22.6483
Unit 7,47.0,2,89.2523
Unit 10,44.0,3,74.3991
Unit 8,31.0,14,81.3878
Unit 141,38.0,1,67.7639
Unit 11,38.0,1,99.0334
Unit 215,33.0,2,78.1014
Unit 9,31.0,1,98.5748
Unit 208,59.0,3,58.8428
Unit 16,31.0,2,68.3161
Unit 7,35.0,1,62.2445
Unit 35,34.0,1,49.5625
Unit 8,31.0,5,99.5529
Unit 193,26.0,2,87.6046
Unit 13,39.0,5,83.4664
Unit 7,53.0,1,89.2523
Unit 8,41.0,4,98.2767
Unit 19,28.0,5,79.8365
Unit 16,35.0,1,35.398
Unit 3,27.0,5,89.674
Unit 26,31.0,2,35.9711
Unit 215,28.0,1,81.7126
Unit 208,47.0,2,58.8428
Unit 15,29.0,2,75.2971
Unit 225,36.0,1,38.7987
Unit 25,34.0,3,92.4038
Unit 13,28.0,2,89.2438
Unit 19,37.0,1,99.4429
Unit 215,33.0,5,50.0478
Unit 132,33.0,1,98.0092
Unit 18,48.0,13,55.7755
Unit 7,32.0,2,97.3253
Unit 7,34.0,1,87.4135
Unit 12,42.0,3,98.1709
Unit 153,41.0,10,82.8665
Unit 2,49.0,2,76.0967
Unit 17,27.0,2,82.0488
Unit 13,30.0,3,97.3571
Unit 9,36.0,13,92.0217
Unit 183,41.0,1,98.3952
Unit 13,35.0,2,89.2438
Unit 17,41.0,1,84.9987
Unit 35,50.0,1,79.888
Unit 225,29.0,8,66.1075
Unit 7,46.0,1,87.6046
Unit 6,45.0,1,98.0239
Unit 212,37.0,6,84.3376
Unit 3,45.0,1,95.5753
Unit 35,42.0,10,90.5735
Unit 9,43.0,1,95.2018
Unit 6,37.0,2,79.0379
Unit 35,38.0,6,68.0601
Unit 70,50.0,4,24.2387
Unit 6,32.0,2,90.8563
Unit 35,30.0,2,98.2996
Unit 151,32.0,2,43.7354
Unit 20,45.0,1,91.9522
Unit 35,43.0,4,78.7819
Unit 16,40.0,2,0.0
Unit 136,38.0,1,82.3087
Unit 23,33.0,2,90.8945
Unit 148,44.0,2,65.8284
Unit 15,36.0,7,92.1745
Unit 23,29.0,2,84.9261
Unit 20,38.0,2,59.4589
Unit 23,38.0,1,99.6446
Unit 8,46.0,1,50.7941
Unit 112,36.0,7,79.7708
Unit 25,34.0,4,57.9764
Unit 15,32.0,2,89.7864
Unit 25,48.0,1,61.4648
Unit 215,35.0,9,70.1005
Unit 149,35.0,6,95.174
Unit 152,49.0,2,82.7557
Unit 21,54.0,1,97.3784
Unit 12,32.0,8,76.9439
Unit 112,38.0,4,64.0709
Unit 236,24.0,1,88.3306
Unit 23,37.0,6,57.7127
Unit 23,33.0,3,80.3905
Unit 5,32.0,1,98.3952
Unit 208,51.0,1,69.1032
Unit 155,43.0,2,23.1452
Unit 19,46.0,19,74.9264
Unit 149,36.0,3,99.4803
Unit 9,36.0,2,56.2482
Unit 25,34.0,2,74.7736
Unit 7,29.0,1,80.8477
Unit 208,37.0,1,87.5511
Unit 11,50.0,2,29.9778
Unit 8,52.0,1,58.8702
Unit 204,37.0,3,89.282
Unit 10,32.0,2,97.352
Unit 215,36.0,2,95.7128
Unit 20,31.0,1,45.7033
Unit 23,45.0,2,79.1219
Unit 5,46.0,2,41.9013
Unit 26,24.0,4,84.6051
Unit 10,46.0,1,75.4334
Unit 151,38.0,3,98.8957
Unit 149,30.0,13,88.2121
Unit 8,45.0,2,86.9474
Unit 23,47.0,2,75.7938
Unit 7,33.0,1,98.9664
Unit 22,54.0,1,73.0693
Unit 2,39.0,3,44.905
Unit 21,41.0,1,99.8013
Unit 12,30.0,1,90.0959
Unit 16,27.0,2,96.9236
Unit 142,53.0,1,32.2375
Unit 19,52.0,1,61.6552
Unit 25,31.0,2,70.1655
Unit 13,32.0,2,83.4664
Unit 40,31.0,8,86.6379
Unit 26,35.0,2,96.7751
Unit 12,42.0,1,91.6855
Unit 18,38.0,1,32.161
Unit 4,47.0,1,93.0039
Unit 83,27.0,3,48.3933
Unit 208,51.0,2,97.3482
Unit 10,29.0,1,46.3605
Unit 14,28.0,2,77.5993
Unit 35,53.0,2,48.1411
Unit 12,27.0,2,61.2739
Unit 7,35.0,26,95.0046
Unit 181,36.0,1,77.1618
Unit 179,32.0,2,98.2691
Unit 8,34.0,2,99.1212
Unit 208,39.0,1,62.1757
Unit 10,54.0,2,98.4827
Unit 27,37.0,10,21.2525
Unit 19,31.0,3,86.08
Unit 107,57.0,2,43.6883
Unit 4,35.0,2,67.6625
Unit 4,42.0,1,46.3146
Unit 20,26.0,1,81.4795
Unit 3,37.0,2,42.975
Unit 7,41.0,2,92.1707
Unit 10,41.0,3,99.6637
Unit 10,36.0,4,74.4819
Unit 2,28.0,2,46.563
Unit 107,31.0,4,93.9857
Unit 173,46.0,2,95.2887
Unit 208,31.0,3,97.5851
Unit 7,32.0,2,79.9129
Unit 112,41.0,1,56.5779
Unit 25,53.0,1,62.2445
Unit 208,28.0,4,82.2361
Unit 80,28.0,16,90.5239
Unit 83,42.0,1,20.4091
Unit 112,51.0,4,59.8591
Unit 26,29.0,2,60.2002
Unit 21,49.0,1,45.8407
Unit 3,59.0,8,83.0356
Unit 10,30.0,2,31.1528
Unit 79,38.0,1,98.9392
Unit 9,47.0,3,82.5647
Unit 179,28.0,5,98.2691
Unit 4,41.0,1,54.3197
Unit 7,59.0,2,93.6482
Unit 225,36.0,2,76.4485
Unit 3,49.0,2,58.6281
Unit 21,35.0,1,50.6018
Unit 5,44.0,3,37.8587
Unit 18,33.0,1,84.0128
Unit 19,33.0,1,71.4788
Unit 80,28.0,1,70.6889
Unit 215,41.0,6,24.68
Unit 7,59.0,1,90.7254
Unit 23,46.0,2,78.5641
Unit 21,44.0,2,93.6527
Unit 5,36.0,1,98.5786
Unit 212,34.0,1,56.5779
Unit 236,42.0,1,99.929
Unit 107,33.0,3,63.8946
Unit 149,37.0,2,91.6167
Unit 26,31.0,1,96.5458
Unit 142,50.0,3,46.4686
Unit 19,25.0,2,87.9561
Unit 175,34.0,3,85.1744
Unit 215,31.0,2,54.0063
Unit 5,48.0,6,91.5403
Unit 5,47.0,2,99.1565
Unit 23,40.0,5,77.5818
Unit 149,40.0,8,99.8663
Unit 25,51.0,2,80.4134
Unit 25,61.0,1,75.7081
Unit 153,33.0,12,97.9214
Unit 7,35.0,12,98.7887
Unit 4,37.0,12,73.505
Unit 21,38.0,2,97.3784
Unit 5,56.0,1,57.7551
Unit 7,35.0,2,0.0
Unit 26,28.0,1,99.8046
Unit 218,36.0,3,19.6379
Unit 26,44.0,1,47.9129
Unit 225,41.0,5,68.0754
Unit 17,37.0,10,91.0904
Unit 16,30.0,2,46.2688
Unit 4,36.0,13,88.6325
Unit 193,25.0,5,93.6819
Unit 105,36.0,2,82.3148
Unit 119,26.0,2,81.2253
Unit 15,40.0,2,38.2867
Unit 26,36.0,1,30.2269
Unit 35,27.0,2,99.2931
Unit 23,31.0,2,93.7947
Unit 16,31.0,3,69.0688
Unit 149,39.0,13,99.3466
Unit 3,43.0,7,47.0062
Unit 228,27.0,2,59.478
Unit 215,48.0,5,46.5794
Unit 7,43.0,1,93.2788
Unit 149,27.0,1,93.4317
Unit 14,34.0,4,83.2613
Unit 80,37.0,2,93.2291
Unit 215,29.0,1,42.058
Unit 2,30.0,3,55.401
Unit 19,40.0,2,96.7903
Unit 212,31.0,1,34.5191
Unit 149,33.0,2,84.1962
Unit 2,40.0,2,58.966
Unit 8,41.0,1,90.6407
Unit 6,56.0,1,60.1228
Unit 149,33.0,2,99.8051
Unit 13,39.0,4,92.2662
Unit 9,46.0,8,62.025
Unit 8,28.0,10,91.8574
Unit 7,54.0,3,76.4014
Unit 2,44.0,2,86.4976
Unit 12,35.0,1,
Unit 152,37.0,2,82.7557
Unit 146,34.0,4,45.5963
Unit 52,55.0,2,31.826
Unit 18,30.0,1,94.1329
Unit 26,43.0,1,86.929
Unit 208,35.0,1,98.9951
Unit 200,47.0,12,78.7169
Unit 11,34.0,7,94.0316
Unit 25,59.0,1,98.5193
Unit 6,45.0,2,91.7554
Unit 149,46.0,9,84.4828
Unit 9,30.0,6,86.1679
Unit 10,50.0,3,77.8419
Unit 149,43.0,11,85.5986
Unit 151,30.0,8,77.7655
Unit 24,43.0,1,89.9495
Unit 20,32.0,4,87.1022
Unit 25,53.0,1,84.1179
Unit 17,28.0,1,90.7226
Unit 23,37.0,2,64.2255
Unit 17,39.0,3,62.2101
Unit 3,45.0,5,60.2843
Unit 23,29.0,2,80.0466
Unit 26,53.0,1,54.5828
Unit 18,38.0,1,80.6924
Unit 11,54.0,2,84.0109
Unit 15,43.0,4,95.6326
Unit 5,29.0,2,78.4341
Unit 2,40.0,6,96.1331
Unit 9,30.0,1,60.7084
Unit 6,33.0,2,64.0442
Unit 5,33.0,1,98.9836
Unit 19,53.0,1,42.0809
Unit 2,29.0,3,57.7127
Unit 5,26.0,13,95.7587
Unit 149,28.0,1,93.959
Unit 155,35.0,2,91.2179
Unit 26,42.0,2,58.5205
Unit 191,48.0,2,89.3685
Unit 15,29.0,2,44.3697
Unit 17,38.0,1,98.3508
Unit 18,48.0,1,63.5895
Unit 104,52.0,1,75.9684
Unit 4,35.0,9,0.0
Unit 16,37.0,1,63.8952
Unit 14,54.0,1,73.6036
Unit 4,52.0,2,58.5931
Unit 9,29.0,3,85.6177
Unit 12,47.0,4,59.6197
Unit 10,31.0,1,81.105
Unit 225,36.0,1,38.1338
Unit 22,38.0,2,67.3669
Unit 212,40.0,2,88.472
Unit 193,26.0,5,85.2432
Unit 23,47.0,2,49.8987
Unit 171,43.0,1,44.5608
Unit 20,28.0,4,84.4217
Unit 12,27.0,6,98.9263
Unit 6,31.0,2,52.9976
Unit 174,29.0,4,94.7423
Unit 212,35.0,2,83.3747
Unit 5,50.0,2,68.9248
Unit 215,33.0,3,94.8607
Unit 7,49.0,1,98.8701
Unit 3,46.0,2,59.6519
Unit 19,35.0,2,72.0225
Unit 18,37.0,3,70.6698
Unit 11,57.0,2,45.2053
Unit 181,47.0,1,74.7836
Unit 8,32.0,4,80.7344
Unit 25,58.0,1,37.1621
Unit 172,52.0,1,56.3136
Unit 19,25.0,2,88.0555
Unit 13,37.0,1,64.9727
Unit 4,34.0,2,64.4033
Unit 16,29.0,2,82.0488
Unit 26,28.0,6,65.4465
Unit 215,40.0,2,70.4444
Unit 16,35.0,2,32.0393
Unit 13,52.0,1,51.5793
Unit 17,61.0,5,49.9981
Unit 228,49.0,2,86.9474
Unit 215,35.0,3,86.1297
Unit 208,32.0,2,84.479
Unit 25,60.0,2,98.5193
Unit 6,34.0,7,86.1297
Unit 215,29.0,1,78.8201
Unit 19,27.0,2,53.8038
Unit 4,37.0,4,99.3619
Unit 6,34.0,2,95.2543
Unit 18,46.0,7,38.1338
Unit 215,40.0,2,29.1062
Unit 4,32.0,7,42.123
Unit 3,34.0,3,28.8258
Unit 23,52.0,1,70.5475
Unit 8,30.0,2,48.4047
Unit 181,58.0,1,32.0869
Unit 7,26.0,2,78.9614
Unit 26,26.0,5,89.1789
Unit 8,43.0,8,97.0727
Unit 9,41.0,2,92.1148
Unit 149,48.0,8,95.1129
Unit 16,42.0,4,80.3256
Unit 17,43.0,4,56.7728
Unit 18,47.0,3,73.4324
Unit 212,41.0,2,92.3732
Unit 5,42.0,2,87.318
Unit 136,47.0,1,75.3196
Unit 35,28.0,1,84.1886
Unit 174,31.0,3,91.9262
Unit 14,39.0,4,90.053
Unit 232,59.0,5,74.1502
Unit 51,49.0,2,20.2611
Unit 12,38.0,2,87.1766
Unit 212,32.0,1,33.9765
Unit 8,27.0,16,89.1063
Unit 149,30.0,2,63.8952
Unit 11,27.0,1,81.3878
Unit 3,31.0,2,68.6447
Unit 206,39.0,2,61.3733
Unit 9,52.0,1,62.4097
Unit 10,37.0,7,93.4431
Unit 9,48.0,6,98.2232
Unit 225,46.0,2,67.2729
Unit 119,35.0,2,99.9751
Unit 11,30.0,2,47.8277
Unit 2,27.0,3,66.8641
Unit 3,50.0,4,36.8939
Unit 151,40.0,1,84.3453
Unit 225,25.0,2,96.4656
Unit 3,48.0,1,64.0689
Unit 9,47.0,2,71.1283
Unit 26,59.0,2,57.4003
Unit 172,44.0,2,24.9537
Unit 10,52.0,3,73.4248
Unit 107,37.0,3,63.8946
Unit 15,39.0,2,82.7137
Unit 23,41.0,1,32.0657
Unit 200,31.0,5,23.8355
Unit 218,53.0,2,93.6104
Unit 3,33.0,8,71.5334
Unit 180,46.0,3,79.8144
Unit 183,26.0,4,75.0716
Unit 11,52.0,140,39.7299
Unit 80,49.0,2,51.9622
Unit 191,39.0,6,64.3865
Unit 208,28.0,1,56.3448
Unit 9,54.0,4,82.5647
Unit 15,58.0,1,79.399
Unit 83,41.0,3,96.4235
Unit 212,37.0,1,98.4983
Unit 7,46.0,2,98.7887
Unit nan,29.0,2,
Unit 9,28.0,1,98.8117
Unit 20,45.0,1,34.5573
Unit 7,40.0,2,92.1707
Unit 16,30.0,6,89.0069
Unit 215,30.0,2,98.1239
Unit 183,33.0,2,94.4763
Unit 215,33.0,2,44.6754
Unit 117,41.0,1,56.237
Unit 10,58.0,2,96.4541
Unit 17,56.0,1,98.8995
Unit 11,34.0,3,99.0334
Unit 171,51.0,9,28.8258
Unit 26,58.0,1,65.3778
Unit 26,34.0,2,37.3658
Unit 16,29.0,5,58.2248
Unit 208,53.0,1,30.1537
Unit 7,36.0,3,91.6702
Unit 25,31.0,2,88.8846
Unit 8,36.0,2,99.0278
Unit 17,47.0,2,51.0507
Unit 225,42.0,1,71.5025
Unit 153,31.0,5,90.3599
Unit 6,58.0,2,57.1398
Unit 20,30.0,2,94.8263
Unit 8,40.0,12,98.0513
Unit 23,37.0,2,71.6518
Unit 4,39.0,2,93.8325
Unit 10,57.0,2,69.3233
Unit 208,43.0,6,34.6314
Unit 215,35.0,1,70.1005
Unit 106,54.0,4,24.3924
Unit 208,34.0,7,79.0684
Unit 208,42.0,3,42.016
Unit 75,26.0,4,53.3835
Unit 153,35.0,5,97.2336
Unit 80,27.0,2,96.3509
Unit 212,50.0,3,69.6664
Unit 174,36.0,5,28.9863
Unit 9,34.0,2,83.0347
Unit 36,37.0,3,46.4369
Unit 7,57.0,3,97.4392
Unit 19,47.0,1,92.7126
Unit 17,52.0,1,75.2825
Unit 16,47.0,2,99.479
Unit 80,46.0,1,26.0234
Unit 6,33.0,2,82.0144
Unit 19,47.0,2,55.9837
Unit nan,52.0,1,68.5946
Unit 4,41.0,1,99.3323
Unit 6,46.0,2,68.6992
Unit 11,35.0,4,47.7699
Unit 11,40.0,11,89.0107
Unit 8,33.0,5,67.5977
Unit 215,32.0,2,90.9824
Unit 14,46.0,1,59.7466
Unit 7,30.0,2,79.9129
Unit 146,42.0,1,53.8726
